Date,Area is: World,Sub Area is: Country,Sub Area is: City,LPI SPECIFIC,Image url,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Sunday, July 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 31, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 1, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 2, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 3, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 4, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 5, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 6, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 7, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 8, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 9, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 10, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 11, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 12, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 13, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 14, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 15, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 16, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 17, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 18, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 31, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 1, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 2, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 3, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 4, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 5, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 6, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 7, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 8, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 9, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 10, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 11, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 12, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 13, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 14, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 15, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 16, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 17, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 18, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 1, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 2, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 3, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 4, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 5, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 6, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 7, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 8, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 9, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 10, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 11, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 12, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 13, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 14, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 15, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 16, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 17, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 18, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 31, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 1, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 2, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 3, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 4, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 5, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 6, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 7, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 8, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 9, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 10, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 11, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 12, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 13, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 14, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 15, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 16, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 17, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 18, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 1, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 2, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 3, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 4, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 5, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 6, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 7, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 8, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 9, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 10, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 11, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 12, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 13, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 14, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 15, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 16, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 17, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 18, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 19, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 20, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 21, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 22, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 23, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 24, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 25, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 26, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 27, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 28, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 29, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 30, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 31, 1992",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 21, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 22, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 23, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 24, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 25, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 26, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 27, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 28, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 29, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 30, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 31, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 21, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 22, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 23, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 24, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 25, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 26, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 27, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 28, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 21, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 22, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 23, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 24, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 25, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 26, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 27, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 28, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 29, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 30, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 31, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 21, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 22, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 23, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 24, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 25, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 26, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 27, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 28, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 29, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 30, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 21, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 22, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 23, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 24, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 25, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 26, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 27, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 28, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 29, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 30, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 31, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 1, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 2, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 3, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 4, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 5, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 6, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 7, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 8, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 9, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 10, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 11, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 12, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 13, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 14, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 15, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 16, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 17, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 18, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 19, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 20, 1993",World,,,,,,,,,,,,,,,,,,,,,,,,,
